,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
192,ri,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,95.5225393,0.593556,1213.9875,state,fb-survey
193,sc,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,88.791413,0.4002304,6213.0046,state,fb-survey
194,sd,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,78.6640634,1.2556223,1064.5597,state,fb-survey
195,tn,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,86.8584936,0.4103355,6779.2128,state,fb-survey
196,tx,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,91.7618123,0.1909238,20738.3169,state,fb-survey
197,ut,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,90.7944196,0.5308282,2966.2129,state,fb-survey
198,va,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,93.6075359,0.2689802,8270.626,state,fb-survey
199,vt,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,95.5558406,0.6446109,1022.0016,state,fb-survey
200,wa,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,94.1310994,0.2698808,7584.8337,state,fb-survey
201,wi,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,89.2790335,0.4081414,5745.9524,state,fb-survey
202,wv,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,90.2080802,0.5797369,2628.1572,state,fb-survey
203,wy,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,75.0658477,1.6059273,725.747,state,fb-survey
204,ak,smoothed_wwearing_mask,2021-01-05,2021-01-10,5,84.288917,1.2438025,856.0,state,fb-survey
205,al,smoothed_wwearing_mask,2021-01-05,2021-01-10,5,87.5272134,0.4963605,4431.106,state,fb-survey
206,ar,smoothed_wwearing_mask,2021-01-05,2021-01-10,5,89.1188339,0.5571696,3123.7054,state,fb-survey
207,az,smoothed_wwearing_mask,2021-01-05,2021-01-10,5,91.6076301,0.3555013,6083.2241,state,fb-survey
208,ca,smoothed_wwearing_mask,2021-01-05,2021-01-10,5,95.5738359,0.1246718,27216.3636,state,fb-survey
209,co,smoothed_wwearing_mask,2021-01-05,2021-01-10,5,92.8281799,0.3473215,5518.8166,state,fb-survey
210,ct,smoothed_wwearing_mask,2021-01-05,2021-01-10,5,96.0379808,0.2943396,4392.0,state,fb-survey
211,dc,smoothed_wwearing_mask,2021-01-05,2021-01-10,5,96.5787022,0.8890946,418.0,state,fb-survey
212,de,smoothed_wwearing_mask,2021-01-05,2021-01-10,5,94.7233027,0.6009543,1384.0,state,fb-survey
213,fl,smoothed_wwearing_mask,2021-01-05,2021-01-10,5,88.4148665,0.2343673,18648.002,state,fb-survey
214,ga,smoothed_wwearing_mask,2021-01-05,2021-01-10,5,85.4853811,0.4291271,6737.9161,state,fb-survey
215,hi,smoothed_wwearing_mask,2021-01-05,2021-01-10,5,95.1452244,0.6561124,1073.0,state,fb-survey
216,ia,smoothed_wwearing_mask,2021-01-05,2021-01-10,5,86.2876459,0.550721,3901.1924,state,fb-survey
217,id,smoothed_wwearing_mask,2021-01-05,2021-01-10,5,80.2982791,0.8663776,2107.6378,state,fb-survey
218,il,smoothed_wwearing_mask,2021-01-05,2021-01-10,5,92.8072449,0.2351519,12072.0219,state,fb-survey
219,in,smoothed_wwearing_mask,2021-01-05,2021-01-10,5,89.2908747,0.3816772,6564.0003,state,fb-survey
220,ks,smoothed_wwearing_mask,2021-01-05,2021-01-10,5,87.9360198,0.5776791,3178.9528,state,fb-survey
221,ky,smoothed_wwearing_mask,2021-01-05,2021-01-10,5,90.9916136,0.4326904,4378.1819,state,fb-survey
222,la,smoothed_wwearing_mask,2021-01-05,2021-01-10,5,86.1166296,0.5235159,4362.3662,state,fb-survey
223,ma,smoothed_wwearing_mask,2021-01-05,2021-01-10,5,96.3625905,0.2449662,5841.0145,state,fb-survey
224,md,smoothed_wwearing_mask,2021-01-05,2021-01-10,5,96.9624173,0.2496692,4724.9967,state,fb-survey
225,me,smoothed_wwearing_mask,2021-01-05,2021-01-10,5,92.3913535,0.5673395,2184.0,state,fb-survey
226,mi,smoothed_wwearing_mask,2021-01-05,2021-01-10,5,92.246927,0.2471875,11705.036,state,fb-survey
227,mn,smoothed_wwearing_mask,2021-01-05,2021-01-10,5,91.5174785,0.4067252,4692.7428,state,fb-survey
228,mo,smoothed_wwearing_mask,2021-01-05,2021-01-10,5,85.8168965,0.4755068,5383.0762,state,fb-survey
229,ms,smoothed_wwearing_mask,2021-01-05,2021-01-10,5,85.7676075,0.6547159,2847.7082,state,fb-survey
230,mt,smoothed_wwearing_mask,2021-01-05,2021-01-10,5,85.0468722,0.935397,1453.4444,state,fb-survey
231,nc,smoothed_wwearing_mask,2021-01-05,2021-01-10,5,91.4940279,0.2676968,10860.0121,state,fb-survey
